Date,RS3,OSRS,Total
1607093437000,31504,92091,123595
1607093737000,31668,92734,124402
1607094037000,31955,92979,124934
1607094337000,32310,93651,125961
1607094637000,32566,94351,126917
1607094937000,32740,94217,126957
1607095237000,33138,95370,128508
1607095537000,33405,95894,129299
1607095837000,32578,96113,128691
1607096153000,32845,96746,129591
1607096437000,33021,97350,130371
1607096466000,33080,97370,130450
1607096737000,33154,97772,130926
1607097049000,33340,98708,132048
1607097337000,33393,98177,131570
1607097637000,33470,98747,132217
1607097937000,33505,99343,132848
1607098237000,33721,99862,133583
1607098537000,33895,99945,133840
1607098837000,34123,101177,135300
1607099137000,34286,101468,135754
1607099437000,34139,101139,135278
1607099737000,34333,101774,136107
1607100037000,34784,101768,136552
1607100337000,35137,101819,136956
1607100637000,35248,102235,137483
1607100936000,35562,99287,134849
1607101237000,35808,100478,136286
1607101537000,36039,101250,137289
1607101837000,36149,101734,137883
1607102137000,36325,101124,137449
1607102436000,36507,102419,138926
1607102737000,36601,102598,139199
1607103037000,36916,102779,139695
1607103337000,35916,103378,139294
1607103636000,36054,103786,139840
1607103937000,36166,103423,139589
1607104237000,36196,100157,136353
1607104537000,36383,101461,137844
1607104837000,36434,102041,138475
1607105137000,36433,103164,139597
1607105437000,36578,104084,140662
1607105737000,36747,104958,141705
1607106037000,36845,105487,142332
1607106337000,36931,106063,142994
1607106637000,36634,101291,137925
1607106937000,36875,103259,140134
1607107237000,35748,104466,140214
1607107537000,35623,104966,140589
1607107837000,37040,106244,143284
1607108137000,36493,106884,143377
1607108437000,36510,106937,143447
1607108737000,36690,107945,144635
1607109037000,37946,108665,146611
1607109337000,38000,108841,146841
1607109637000,38363,109613,147976
1607109937000,38710,109765,148475
1607110237000,38967,110084,149051
1607110537000,39154,110792,149946
1607110837000,39329,110239,149568
1607111137000,39535,111150,150685
1607111437000,39778,111911,151689
1607111737000,40005,112332,152337
1607112037000,40158,112239,152397
1607112337000,40328,112280,152608
1607112637000,40501,112528,153029
1607112937000,40657,112628,153285
1607113237000,39416,112794,152210
1607113537000,39355,113066,152421
1607113838000,39452,112822,152274
1607114137000,39444,113174,152618
1607114440000,39575,113308,152883
1607114737000,39539,113187,152726
1607115037000,39669,113836,153505
1607115337000,39700,113677,153377
1607115637000,39637,113611,153248
1607115937000,39600,112681,152281
1607116237000,39590,113814,153404
1607116537000,39599,113450,153049
1607116837000,39795,114138,153933
1607117136000,39820,114150,153970
1607117437000,39893,113551,153444
1607117737000,39937,113899,153836
1607118037000,39912,113797,153709
1607118336000,39948,113508,153456
1607118637000,39880,113796,153676
1607118937000,39736,113496,153232
1607119237000,39650,112874,152524
1607119537000,39642,112811,152453
1607119836000,39428,112899,152327
1607120137000,39241,112279,151520
1607120437000,39032,112378,151410
1607120737000,38955,111016,149971
1607121037000,38759,111476,150235
1607121337000,38732,110935,149667
1607121637000,38732,110509,149241
1607121937000,38645,110152,148797
1607122237000,38633,109795,148428
1607122537000,38558,109622,148180
1607122836000,38557,108916,147473
1607123138000,38570,108517,147087
1607123437000,38382,108208,146590
1607123738000,38347,107964,146311
1607124037000,38290,107720,146010
1607124337000,38217,107634,145851
1607124636000,38198,107399,145597
1607124937000,38212,106763,144975
1607125236000,38114,106951,145065
1607125537000,38200,107032,145232
1607125837000,38107,107192,145299
1607126137000,38139,106571,144710
1607126437000,38187,105997,144184
1607126737000,38567,105665,144232
1607127037000,38570,105584,144154
1607127337000,38473,105804,144277
1607127637000,38437,105777,144214
1607127937000,38352,105836,144188
1607128236000,38268,105554,143822
1607128537000,38222,105556,143778
1607128837000,38203,105531,143734
1607129137000,38142,105597,143739
1607129436000,38036,105677,143713
1607129737000,37928,105281,143209
1607130038000,37722,104928,142650
1607130337000,37731,105035,142766
1607130637000,37629,104728,142357
1607130937000,37565,104981,142546
1607131237000,37497,105264,142761
1607131537000,37276,105108,142384
1607131837000,37120,104875,141995
1607132137000,37074,105286,142360
1607132437000,36999,105320,142319
1607132737000,36913,105149,142062
1607133037000,36791,105522,142313
1607133337000,36728,105778,142506
1607133636000,36712,105584,142296
1607133937000,36576,104151,140727
1607134237000,36431,105318,141749
1607134537000,36330,105362,141692
1607134836000,36215,105244,141459
1607135137000,36143,105197,141340
1607135437000,36087,104807,140894
1607135737000,36091,104839,140930
1607136037000,35889,104817,140706
1607136336000,35791,104394,140185
1607136637000,35689,104482,140171
1607136937000,35460,104311,139771
1607137237000,35273,103901,139174
1607137536000,35181,103909,139090
1607137837000,35023,103748,138771
1607138137000,35002,103448,138450
1607138437000,34767,103257,138024
1607138737000,34586,102920,137506
1607139037000,34431,102450,136881
1607139337000,34321,102093,136414
1607139637000,34099,101770,135869
1607139937000,33965,101617,135582
1607140237000,33784,101285,135069
1607140537000,33613,101048,134661
1607140838000,33439,100258,133697
1607141137000,33196,99529,132725
1607141437000,32995,99108,132103
1607141737000,32585,98407,130992
1607142037000,32528,98129,130657
1607142337000,32418,97590,130008
1607142637000,32166,96699,128865
1607142937000,32093,96353,128446
1607143237000,31867,96060,127927
1607143537000,31648,95222,126870
1607143837000,31384,94610,125994
1607144137000,31138,93891,125029
1607144437000,30887,93066,123953
1607144737000,30688,92502,123190
1607145037000,30424,91624,122048
1607145337000,30130,90923,121053
1607145637000,29892,90206,120098
1607145937000,29721,89467,119188
1607146237000,29531,88858,118389
1607146537000,28838,88145,116983
1607146837000,28606,87651,116257
1607147137000,28327,86450,114777
1607147436000,28099,85834,113933
1607147737000,27863,84951,112814
1607148037000,27544,83362,110906
1607148337000,27085,82605,109690
1607148637000,26770,80932,107702
1607148937000,26532,80482,107014
1607149237000,26307,79752,106059
1607149537000,24720,78805,103525
1607149837000,24236,77579,101815
1607150137000,24201,77152,101353
1607150437000,24241,76323,100564
1607150737000,23861,75380,99241
1607151037000,24303,74647,98950
1607151337000,24173,73831,98004
1607151636000,23768,72935,96703
1607151937000,24348,72240,96588
1607152237000,24560,71731,96291
1607152537000,24411,71209,95620
1607152837000,24272,70571,94843
1607153137000,24053,70026,94079
1607153437000,23858,68184,92042
1607153737000,23724,68842,92566
1607154037000,23584,68673,92257
1607154337000,23190,67984,91174
1607154637000,23009,67886,90895
1607154937000,22959,67070,90029
1607155237000,22747,66234,88981
1607155537000,22440,65659,88099
1607155837000,22299,65773,88072
1607156137000,22242,65707,87949
1607156437000,22298,65596,87894
1607156737000,22178,65660,87838
1607157037000,22095,65379,87474
1607157337000,22073,65700,87773
1607157637000,22109,65661,87770
1607157937000,22206,65472,87678
1607158237000,22232,65310,87542
1607158537000,22235,65211,87446
1607158837000,22238,64944,87182
1607159137000,22227,65262,87489
1607159437000,21575,65122,86697
1607159737000,21458,64892,86350
1607160037000,21542,65022,86564
1607160337000,21690,64851,86541
1607160637000,21777,64606,86383
1607160937000,21948,64516,86464
1607161237000,22036,64626,86662
1607161537000,22119,64522,86641
1607161837000,22242,64632,86874
1607162137000,22323,64692,87015
1607162437000,22322,64598,86920
1607162737000,22401,64732,87133
1607163037000,22430,64822,87252
1607163337000,22464,64933,87397
1607163637000,22658,65319,87977
1607163937000,22872,65947,88819
1607164237000,22872,65812,88684
1607164537000,22973,66389,89362
1607164837000,23039,66716,89755
1607165137000,23196,66808,90004
1607165437000,23344,66949,90293
1607165737000,23519,67238,90757
1607166037000,23609,67360,90969
1607166337000,23693,67540,91233
1607166637000,23796,68161,91957
1607166937000,23896,68343,92239
1607167237000,24021,68783,92804
1607167537000,24044,69070,93114
1607167837000,24201,69458,93659
1607168142000,24319,69445,93764
1607168437000,24554,69730,94284
1607168737000,24732,70230,94962
1607169037000,24862,70800,95662
1607169337000,25081,71168,96249
1607169637000,25174,71263,96437
1607169936000,25402,71369,96771
1607170237000,25594,71474,97068
1607170536000,25790,72022,97812
1607170837000,25956,72636,98592
1607171136000,26131,73190,99321
1607171437000,26219,73595,99814
1607171737000,26390,73982,100372
1607172037000,26557,74860,101417
1607172337000,26722,75090,101812
1607172637000,26870,75665,102535
1607172936000,26915,75618,102533
1607173236000,27090,77037,104127
1607173537000,27295,77314,104609
1607173837000,27632,78105,105737
1607174137000,27829,78352,106181
1607174437000,27999,79368,107367
1607174737000,28237,80138,108375
1607175037000,28300,80529,108829
1607175337000,28523,81517,110040
1607175637000,28741,82272,111013
1607175937000,28944,82605,111549
1607176237000,29265,83325,112590
1607176537000,29540,83932,113472
1607176837000,29771,84506,114277
1607177137000,30115,85227,115342
1607177437000,30298,85650,115948
1607177737000,30539,85370,115909
1607178037000,30864,86183,117047
1607178337000,31152,86735,117887
1607178637000,31344,86887,118231
1607178937000,31562,87231,118793
1607179236000,31787,88154,119941
1607179538000,31992,88394,120386
1607179836000,32180,89317,121497
1607180137000,32344,89970,122314
1607180437000,32587,90174,122761
1607180737000,32781,90942,123723
1607181037000,32896,91398,124294
1607181337000,33128,91797,124925
1607181637000,33505,93145,126650
1607181937000,33706,94205,127911
1607182237000,33944,94626,128570
1607182537000,34134,95452,129586
1607182836000,34438,96047,130485
1607183137000,34513,96609,131122
1607183437000,34752,97520,132272
1607183736000,35088,98193,133281
1607184037000,35265,98386,133651
1607184337000,35461,98928,134389
1607184637000,35666,99422,135088
1607184937000,35796,99781,135577
1607185236000,35975,100342,136317
1607185537000,36145,100765,136910
1607185837000,36288,101125,137413
1607186137000,36529,101551,138080
1607186437000,36673,102009,138682
1607186737000,36757,102380,139137
1607187037000,36967,102732,139699
1607187337000,37165,102769,139934
1607187637000,37331,102672,140003
1607187937000,37431,103085,140516
1607188237000,37477,103272,140749
1607188537000,37577,103480,141057
1607188837000,37813,103910,141723
1607189137000,37883,104581,142464
1607189436000,38076,104616,142692
1607189737000,38208,104888,143096
1607190037000,38320,105253,143573
1607190337000,38503,105754,144257
1607190636000,38672,106088,144760
1607190937000,38685,106696,145381
1607191237000,38714,106600,145314
1607191537000,38770,107242,146012
1607191837000,38984,107641,146625
1607192137000,39098,107447,146545
1607192437000,39263,108746,148009
1607192737000,39374,105689,145063
1607193036000,39488,106950,146438
1607193336000,39545,108086,147631
1607193637000,39585,108988,148573
1607193937000,38452,109923,148375
1607194237000,38598,110711,149309
1607194537000,38958,111474,150432
1607194837000,38758,111896,150654
1607195137000,39253,112105,151358
1607195437000,39280,112622,151902
1607195737000,39020,113152,152172
1607196037000,40576,113984,154560
1607196337000,40672,114266,154938
1607196637000,40676,114646,155322
1607196937000,40984,115442,156426
1607197237000,41011,115840,156851
1607197537000,41160,116307,157467
1607197837000,41259,116513,157772
1607198137000,41428,116856,158284
1607198437000,41436,117172,158608
1607198737000,41496,117510,159006
1607199037000,41546,117736,159282
1607199337000,41682,118045,159727
1607199637000,41714,118293,160007
1607199937000,41883,117144,159027
1607200237000,41925,118345,160270
1607200537000,42073,118383,160456
1607200837000,42240,118420,160660
1607201137000,42335,118821,161156
1607201437000,42326,118936,161262
1607201737000,42336,119227,161563
1607202036000,42365,119129,161494
1607202337000,42462,119266,161728
1607202637000,42452,119528,161980
1607202936000,42576,119560,162136
1607203237000,42585,119579,162164
1607203537000,42657,119587,162244
1607203837000,42588,119283,161871
1607204137000,42625,119280,161905
1607204437000,42528,119292,161820
1607204737000,42493,119406,161899
1607205036000,42403,119330,161733
1607205337000,42399,118699,161098
1607205637000,42397,118362,160759
1607205937000,42242,118054,160296
1607206237000,42220,118094,160314
1607206537000,42125,118026,160151
1607206837000,41985,117509,159494
1607207137000,41926,117322,159248
1607207437000,41779,117245,159024
1607207737000,41658,116890,158548
1607208037000,41744,116291,158035
1607208337000,41629,115982,157611
1607208637000,41664,115710,157374
1607208937000,41589,115332,156921
1607209236000,41282,112836,154118
1607209537000,41220,112875,154095
1607209837000,41207,113305,154512
1607210137000,41218,113398,154616
1607210437000,41181,113225,154406
1607210737000,41091,112976,154067
1607211037000,41007,112471,153478
1607211336000,40890,112402,153292
1607211637000,40838,112289,153127
1607211937000,40886,112230,153116
1607212237000,40858,111877,152735
1607212537000,40782,111687,152469
1607212837000,40791,111338,152129
1607213137000,41142,110875,152017
1607213436000,41154,110968,152122
1607213737000,40945,110982,151927
1607214037000,40861,109371,150232
1607214337000,40691,110097,150788
1607214636000,40488,110191,150679
1607214937000,40447,110272,150719
1607215237000,40361,110402,150763
1607215537000,40260,109900,150160
1607215837000,40161,109275,149436
1607216137000,39960,110008,149968
1607216439000,39851,109538,149389
1607216737000,39617,109262,148879
1607217037000,39476,108047,147523
1607217337000,39369,109407,148776
1607217637000,39304,109421,148725
1607217937000,39257,109403,148660
1607218237000,39094,109045,148139
1607218537000,39031,109113,148144
1607218837000,38929,109483,148412
1607219137000,38726,108763,147489
1607219436000,38753,109279,148032
